GeneID	Bulk RNA-seq IU_2.5preg_n1	Bulk RNA-seq IU_2.5preg_n2	Bulk RNA-seq IU_2.5preg_n3	Bulk RNA-seq IA_2.5preg_n1	Bulk RNA-seq IA_2.5preg_n2	Bulk RNA-seq IA_2.5preg_n3
Dppa5a	2	10	0	3	0	0
Ooep	13	7	16	0	2	2
Ddx43	1	5	7	11	16	6
Cgas	79	167	97	52	36	47
Mto1	474	744	612	554	758	821
Eef1a1	240637	313197	224176	197974	259421	278108
Gm19592	34	40	50	35	30	28
Slc17a5	1195	1661	1147	4987	6015	6741
Cd109	69	189	63	11	12	10
Gm10635	0	5	3	0	0	0
Col12a1	3076	11054	2595	492	748	568
Cox7a2	48	38	55	38	40	51
NA	1	2	0	0	1	0
Tmem30a	5063	6649	4948	5366	6889	7931
NA	0	0	0	0	1	0
4930429F24Rik	85	165	106	50	72	62
NA	55	93	66	13	28	16
Filip1	831	1934	774	249	374	380
Senp6	5338	7322	5250	7493	10176	11449
Myo6	15390	18451	15798	15312	23855	22947
Impg1	4	0	6	4	1	0
Htr1b	35	35	32	196	249	299
D430036J16Rik	194	277	259	2054	2584	3045
Mei4	2	4	16	37	26	12
Irak1bp1	617	997	529	1737	2432	2584
Phip	6791	8088	6644	7494	9412	9868
Hmgn3	935	1465	1006	1050	1500	1360
Lca5	871	1099	966	6882	9781	10163
Sh3bgrl2	3248	3994	3121	2852	3697	4145
Gm2109	4	0	2	0	0	0
Elovl4	36	108	43	13	17	8
Ttk	17	40	33	10	42	22
Bckdhb	579	868	555	1333	1428	1436
4930554C24Rik	0	0	0	0	0	0
Tent5a	2045	3544	2100	3421	6080	5480
Ibtk	3734	4551	3502	3339	4867	5183
9330154J02Rik	16	11	11	15	13	10
Tpbg	568	797	676	518	850	954
Ube2cbp	78	130	63	132	202	199
Dop1a	2075	2504	1951	2356	2930	3353
Pgm3	1113	1264	1004	818	1192	1225
Rwdd2a	67	98	79	45	64	57
Me1	721	1032	843	765	1263	1376
A330041J22Rik	1	3	4	4	13	5
Prss35	4	8	13	14	35	28
Snap91	3	9	0	6	11	6
Ripply2	0	0	0	0	2	0
Cyb5r4	1492	2062	1566	1872	2517	2793
Gm8282	0	0	0	0	0	0
Mrap2	66	71	62	6	6	0
Cep162	798	1251	889	2280	2865	3247
Tbx18	0	2	2	0	0	0
Nt5e	734	1065	638	862	1119	1255
Snx14	2911	3466	2968	4391	5651	6575
Syncrip	5119	7250	5307	5188	7363	7345
Snhg5	623	831	706	624	611	562
Zfp949	720	1066	746	842	1090	944
Trim43a	0	2	5	13	9	9
9430037G07Rik	17	31	25	29	32	22
Mthfsl	248	446	404	378	507	647
Gm10634	2	3	2	1	13	13
Bcl2a1d	50	46	37	10	31	33
Trim43c	7	14	6	16	6	8
9330159M07Rik	37	52	24	42	41	35
NA	0	0	0	1	0	0
Bcl2a1a	30	48	15	2	2	16
Trim43b	2	1	0	1	0	0
4930579C12Rik	0	0	0	0	0	0
Bcl2a1b	94	114	82	42	45	55
Mthfs	324	248	259	374	337	442
Minar1	4	22	8	4	2	4
Tmed3	9090	9836	8684	7376	9571	10303
Ankrd34c	0	0	0	0	0	0
Mir184	0	0	0	0	0	0
4930524O08Rik	0	0	0	0	0	0
Rasgrf1	121	155	127	727	699	445
Ctsh	4417	5277	4266	10990	13908	15016
Morf4l1	11326	15096	10946	12296	18018	18360
Adamts7	234	511	232	43	62	48
Tbc1d2b	3002	5456	2712	3069	4252	4571
Gm5620	82	126	91	192	336	302
Zic1	0	0	0	0	0	0
Zic4	1	0	0	0	0	0
Plscr5	1	3	0	24	15	3
Plscr1	3934	3920	3701	3070	4356	4826
Plscr2	1182	1269	1190	1669	2127	2250
1700057G04Rik	0	0	2	0	0	0
Plscr4	1018	1837	927	691	813	782
B430319G15Rik	72	89	81	31	47	61
Plod2	1341	2180	1565	464	692	863
4933400C23Rik	0	0	0	0	0	0
1700034K08Rik	0	2	0	4	1	0
Dipk2a	963	1650	1018	1735	2657	2609
Slc9a9	245	410	281	571	699	825
Chst2	2291	4317	2645	241	503	380
U2surp	4069	5204	4146	4487	5759	5816
Paqr9	4	7	12	4	2	6
Pcolce2	40	112	75	41	67	78
Trpc1	249	447	247	112	202	184
Pls1	1573	2094	1564	865	1270	1288
1700065D16Rik	3	4	10	4	16	6
Atr	1283	1724	1308	2747	4007	4334
Gm16794	56	84	89	115	170	136
Xrn1	1385	1909	1248	2249	3813	3933
Gk5	210	292	215	210	287	311
Tfdp2	2331	3520	2033	4107	5952	6192
Atp1b3	5710	13030	6528	4448	6193	6513
BC043934	58	104	45	33	49	61
Rnf7	3783	4487	3979	3159	3835	4320
Rasa2	872	1619	1057	1592	1986	1549
Zbtb38	1691	2539	1556	1364	2152	2410
E030011O05Rik	73	136	106	38	82	85
C430002N11Rik	18	11	21	18	34	37
Pxylp1	3183	4385	2953	2608	3108	3302
Spsb4	853	854	839	577	757	961
Gm16010	105	186	172	42	77	86
Gm19325	6	12	4	16	29	13
Slc25a36	3843	4928	4054	4628	4943	5138
Trim42	4	0	2	75	83	61
Clstn2	788	746	805	2149	3362	3862
Nmnat3	279	327	230	352	563	556
Rbp1	2248	2741	2098	4933	6616	7522
NA	0	0	0	0	0	0
Rbp2	2	1	4	9	15	19
4930579K19Rik	44	59	78	132	132	204
Copb2	10443	13755	10412	9409	14756	15826
Mrps22	389	614	354	480	694	728
E330023G01Rik	2	4	8	0	0	0
Prr23a1	0	0	0	0	0	0
Prr23a2	0	0	0	0	0	0
Prr23a3	4	0	4	0	0	0
7420426K07Rik	0	0	0	0	0	0
Foxl2os	1104	2449	1556	95	153	96
Foxl2	822	2338	963	95	181	134
Faim	500	680	569	649	1107	1103
Gm1123	9	11	6	4	1	1
Pik3cb	1858	2313	1638	1356	1991	2046
Faiml	1	0	0	0	0	0
Cep70	637	775	666	1100	1168	1305
Esyt3	877	786	754	3977	4115	4324
Mras	1195	2422	1146	894	1295	1460
Nme9	492	589	645	6802	9132	9867
1600029I14Rik	136	177	160	2399	3181	3065
Armc8	1690	2356	1528	2064	2929	3086
Dbr1	594	915	547	550	926	860
A4gnt	0	0	0	0	0	0
Dzip1l	975	1600	1227	8944	12175	14010
Cldn18	0	0	0	0	17	25
Sox14	0	0	0	0	0	2
4930519F24Rik	0	0	0	0	0	0
Il20rb	3139	2823	3027	7550	8971	10111
Nck1	2439	3004	2475	1987	2880	3137
Slc35g2	209	279	217	279	352	334
Stag1	3700	5280	3443	3914	5722	5835
Pccb	4978	6472	4868	5161	7514	7765
Msl2	3797	5499	3817	3777	5686	5808
Ppp2r3a	2513	3832	2305	2877	4171	4251
Gm5161	0	0	0	0	1	0
Ephb1	115	166	102	23	34	67
9630041A04Rik	0	0	2	0	0	0
Ky	153	161	170	2087	2053	2061
Cep63	1803	2165	1834	3502	4227	4756
Anapc13	1504	1868	1533	1885	2848	3002
Amotl2	2729	5797	3150	4639	8184	8122
Gm5627	1	0	0	0	0	0
Ryk	5256	7300	4898	4737	6764	6602
Slco2a1	13399	16946	11701	10627	14927	16399
Rab6b	2366	2894	2199	2431	2936	3708
NA	2	0	1	3	0	3
Srprb	3018	3968	3032	2787	3851	4110
Trf	2830	3941	2505	1344	1861	2172
Inhca	46	41	45	844	845	625
Topbp1	1551	2107	1553	1903	2530	2961
Cdv3	4256	6234	4660	5051	7733	8413
5830418P13Rik	1	1	0	0	1	0
Bfsp2	67	44	26	7	4	3
Tmem108	2541	3038	2048	355	643	605
NA	0	0	0	0	0	0
4932413F04Rik	7	4	4	6	9	4
Gm19654	4	2	2	4	8	3
Nphp3	972	1262	1046	1157	1548	1704
Uba5	2366	3098	2526	2462	3304	3473
Acad11	1726	2539	1825	3411	5128	5314
Ackr4	536	658	555	650	1029	1156
Dnajc13	4259	5680	4023	7634	10865	11632
Acpp	4772	5654	3222	4067	6503	5872
Mir2136	0	0	0	0	0	0
Cpne4	6	1	6	9	15	5
Mrpl3	1213	1806	1211	1437	1844	2184
Nudt16	811	1005	814	1477	1962	2155
Nudt16l2	0	0	0	1	3	5
Nek11	539	581	535	3433	4762	5311
Aste1	266	422	310	236	413	457
Atp2c1	4599	5861	4437	8811	12348	13830
Gm19667	5	4	2	14	13	4
Gm5621	21	13	4	12	16	14
Pik3r4	1924	2805	1770	2578	3771	4267
NA	0	0	0	0	1	0
Col6a6	500	814	405	52	96	117
Col6a5	29	47	27	8	16	10
Col6a4	3280	9724	4689	388	496	379
Glyctk	128	154	112	440	468	654
Mir135a-1	0	0	0	0	0	0
Wdr82	6339	10741	6292	3548	5165	5581
Mirlet7g	3	14	5	1	0	1
Ppm1m	1289	2166	1404	640	889	915
Twf2	1136	1701	1126	825	1259	1366
Tlr9	119	246	111	34	63	74
Alas1	7882	9945	6677	4108	4606	5174
Poc1a	201	283	246	284	325	380
Dusp7	1345	2429	1230	478	798	740
Rpl29	7000	9249	7265	5751	7723	8371
Acy1	743	1043	780	254	325	295
Abhd14a	1341	1830	1416	3040	3906	4182
Abhd14b	4656	6203	4528	4368	5640	5601
Pcbp4	2158	3181	2459	539	708	777
Gpr62	39	61	41	68	104	112
Parp3	1920	2954	1799	211	331	288
Rrp9	617	934	644	916	1253	1302
Iqcf1	0	0	0	0	0	0
Iqcf5	0	0	0	0	0	0
Iqcf3	1	0	0	4	0	0
Iqcf4	0	0	2	7	2	2
Iqcf6	0	0	0	0	0	5
Grm2	0	0	0	1	0	0
Tex264	3443	4905	3563	5393	7553	7884
Rad54l2	2270	3582	2209	2231	3199	3417
Dcaf1	2592	3605	2730	2847	4001	4256
Rbm15b	1893	2931	1847	2230	3188	3831
Manf	11793	10068	12129	6546	8974	11175
NA	17	10	6	9	20	13
Dock3	152	241	139	255	377	318
Mapkapk3	1641	1844	1712	2248	3100	3260
Cish	871	1122	1095	212	311	243
Hemk1	461	698	584	740	848	879
6430571L13Rik	38	31	41	70	124	123
Cacna2d2	96	62	56	68	110	119
Tmem115	2350	2975	2487	3251	4469	5273
Cyb561d2	649	795	745	656	975	1048
Nprl2	854	1080	920	822	1192	1097
Zmynd10	852	1045	1172	10973	14436	16381
Rassf1	1130	2005	1336	841	1198	1202
Tusc2	2307	2685	2312	2776	3816	4120
Hyal2	1201	1917	1364	910	1213	1293
Hyal1	774	1542	874	360	602	601
Naa80	1969	3251	2109	1922	2783	2838
Hyal3	162	181	155	378	424	505
Ifrd2	843	1369	783	794	1032	1201
Lsmem2	21	96	46	7	15	12
Sema3b	538	1329	622	356	489	387
Gnai2	18950	30050	19081	18645	28632	29963
Slc38a3	13	34	37	22	27	38
NA	0	0	0	0	0	0
Gnat1	1	2	2	6	5	0
NA	3	2	3	3	8	10
Sema3f	3122	4587	3682	7535	9951	10034
Rbm5	5855	8884	6492	8503	9856	9934
Rbm6	3559	4362	3497	3709	4767	5392
Mon1a	1638	2316	1756	740	1008	1010
Mst1r	1036	2246	1338	189	190	257
Actl11	0	0	0	0	0	0
Camkv	12	15	7	6	0	4
Traip	43	81	50	59	68	62
Uba7	2395	3385	2689	2469	3299	3533
Inka1	46	116	33	21	32	22
Cdhr4	4454	5584	5394	44028	54100	60511
Ip6k1	7856	12809	8117	9654	12728	14582
Gmppb	1757	1869	1648	765	1191	1295
Rnf123	2625	4519	2902	2767	3520	4141
Amigo3	520	617	705	243	313	240
Mst1	1	10	19	10	11	16
Apeh	2476	3628	2578	2919	4062	4300
Bsn	1048	1467	1263	344	412	312
Dag1	16259	23895	15114	18161	27751	31045
Nicn1	1244	1986	1268	1871	2580	2630
Amt	699	931	779	809	949	897
Tcta	2009	2431	2069	2116	3031	3085
Rhoa	12800	17562	12202	12929	18606	19905
Gpx1	10226	12679	11190	5711	7935	9713
Usp4	5175	7256	5327	5432	8150	8818
1700102P08Rik	35	66	22	46	49	43
Iho1	6	12	2	4	16	14
BC048562	2	0	0	0	2	0
Klhdc8b	1130	2556	1294	986	1063	1297
Ccdc71	1797	2712	1952	2152	3093	3166
Lamb2	14637	26722	14615	11825	17609	18460
Usp19	9506	14191	10766	17895	24229	26678
Qars	5307	7126	4923	6173	8595	9302
Qrich1	3971	5752	3811	4217	5460	5881
Impdh2	3693	5765	3702	4318	5725	6784
Ndufaf3	728	1046	853	1748	2697	2727
Mir191	4	1	6	0	2	2
Mir425	27	42	22	9	15	20
Dalrd3	5205	6843	6129	11578	13687	16922
Wdr6	9177	15486	10124	11232	17340	18889
P4htm	570	807	538	968	1323	1339
Arih2	2416	3137	2434	2289	2855	3021
Slc25a20	1561	2225	1511	1519	2273	2348
Prkar2a	3020	6478	2866	2439	3690	4132
Ip6k2	2603	3792	3044	3602	4893	4682
Nckipsd	852	1218	968	947	1235	1456
Celsr3	14	42	17	2	7	3
Slc26a6	261	522	286	54	97	80
Tmem89	0	0	0	4	7	16
Uqcrc1	4829	7392	4790	5563	7832	8325
Col7a1	276	539	513	237	271	111
Mir711	0	0	0	0	0	0
Ucn2	1	4	4	3	4	0
Pfkfb4	625	1052	745	817	1008	1075
Shisa5	9068	12912	8797	8565	13286	13177
Trex1	736	1125	829	551	537	639
Atrip	706	925	726	723	852	925
NA	5	9	6	2	5	3
Tma7	58	79	39	48	55	71
Ccdc51	430	499	376	246	316	302
NA	78	144	106	95	166	99
Plxnb1	11521	14325	11758	19719	26056	29961
NA	0	0	0	1	0	1
Fbxw21	0	0	0	3	1	0
Fbxw13	0	0	0	0	0	0
Fbxw20	0	0	0	0	0	0
Fbxw14	0	2	0	0	0	0
Fbxw28	0	0	0	0	0	0
Fbxw22	2	9	3	0	0	0
Fbxw16	1	1	0	0	1	0
Fbxw19	0	0	0	0	0	2
Fbxw23	14	11	13	18	29	18
Fbxw15	60	162	66	170	246	166
Fbxw24	143	224	207	212	252	235
Fbxw25	67	72	92	88	106	111
Fbxw18	8	10	15	3	6	0
Fbxw26	11	7	8	5	5	0
Fbxw27	1	2	7	0	2	2
Spink8	872	760	719	488	555	525
3000002C10Rik	417	583	469	936	1058	1019
Nme6	1014	989	823	1426	1918	1944
Camp	23	14	30	55	45	17
Cdc25a	980	1417	980	584	822	993
Map4	8987	14634	9227	5942	8748	10108
NA	0	0	0	0	3	0
Dhx30	3342	5177	3462	4984	6547	7106
Gm10615	123	113	125	127	118	97
Smarcc1	4419	6597	4318	6648	10052	10210
Cspg5	277	361	299	98	91	107
Elp6	392	454	409	526	684	711
Scap	4564	6204	4576	7167	10099	11414
Ptpn23	3687	5563	3665	4781	6101	6555
Ngp	3	1	0	0	0	0
Klhl18	1152	1965	1149	1076	1468	1497
Kif9	1950	2466	2077	11523	15862	17541
Setd2	5516	7447	5453	7357	9467	10396
Nradd	866	1063	934	558	771	840
Nbeal2	6607	7828	6813	4020	4826	5006
Ccdc12	1137	1755	1218	1465	2210	2280
Pth1r	322	779	323	70	78	68
Myl3	0	2	0	0	0	0
Prss42	0	0	0	0	0	0
Prss44	0	0	0	0	0	0
Prss43	0	0	0	0	0	0
Prss45	0	0	0	0	0	1
Prss46	0	0	0	0	0	0
Prss50	14	23	31	5	28	20
Tmie	636	866	481	456	655	638
Als2cl	5644	7843	6190	1765	1954	1807
Fam240a	0	0	0	0	1	0
Tdgf1	0	0	0	0	2	0
Lrrc2	15	13	12	136	164	217
Rtp3	20	11	5	4	1	2
1700061E17Rik	0	0	2	0	0	0
Ltf	88527	98156	87418	54882	81364	80669
NA	1	2	2	2	4	0
Ccrl2	429	484	387	845	988	1063
Lrrfip2	1311	2304	1277	1658	2322	2391
Mlh1	830	1390	1018	1138	1491	1566
Epm2aip1	4862	7239	5355	4753	6051	6165
Trank1	187	149	127	2453	2916	3184
Dclk3	87	118	87	304	457	416
Stac	38	147	37	7	17	15
Arpp21	2	2	0	14	17	14
Mir128-2	0	0	0	0	0	0
Gm20326	0	0	0	0	0	0
2900079G21Rik	0	0	0	0	4	0
NA	0	0	0	0	0	0
AU023762	0	0	0	0	0	0
Pdcd6ip	11521	15500	11218	12897	19370	20873
Clasp2	2798	4165	2602	4855	6787	7230
Ubp1	4079	6098	4659	4164	5100	5026
Fbxl2	299	335	307	2530	2995	3408
Susd5	76	134	36	2	4	6
4921528I07Rik	0	0	0	0	0	1
Bcl2a1c	0	0	0	0	0	0
4930525D18Rik	0	0	0	1	2	0
4930520O04Rik	94	109	61	81	135	102
Crtap	1547	3044	1700	910	1304	1459
Tmppe	1234	1840	1258	1069	1383	1363
Glb1	3696	5217	3832	2937	3964	4404
Ccr4	9	14	2	0	1	2
Trim71	0	0	1	0	3	0
Cnot10	2485	3864	2919	5969	7665	8264
Dync1li1	1739	2578	1917	1552	2162	2496
Cmtm6	5352	7286	5216	4429	6166	6470
Cmtm7	700	1178	787	691	1052	1073
Cmtm8	2632	2918	2676	4550	6081	6770
Gpd1l	5291	7545	4851	4628	6646	7167
Rps27rt	733	760	599	729	1082	878
Osbpl10	1226	1573	1105	6269	6967	8246
NA	19	27	19	31	50	57
Stt3b	12478	14379	11330	15646	21033	23869
Stmn1-rs1	2	4	0	14	11	3
4930428G15Rik	0	1	0	0	1	0
Gadl1	3	1	2	0	1	2
Gm9385	717	748	710	638	787	832
Tgfbr2	10819	19282	10945	5720	8645	9757
Rbms3	1878	4919	1735	616	867	861
NA	109	276	112	68	97	80
Zcwpw2	10	1	0	7	6	7
Azi2	3249	4135	3005	4115	4965	5558
Cmc1	612	757	598	754	1034	1147
Gm17399	11	20	17	18	44	21
4933432G23Rik	0	0	0	0	0	0
Eomes	10	21	18	0	4	6
Golga4	10552	12741	10619	11018	15492	16856
Itga9	778	2065	888	271	409	384
1700024F20Rik	134	261	147	130	231	234
Ctdspl	1753	2419	1541	1784	2334	2129
Mir26a-1	0	3	2	2	0	1
Vill	2554	3596	2572	746	872	833
Plcd1	1239	2025	1125	615	817	866
Dlec1	2209	2903	2465	17020	23047	26741
Acaa1b	136	203	174	1273	1677	1581
Slc22a14	52	49	53	11	6	11
Slc22a13	0	2	0	2	1	3
Slc22a13b	37	53	40	18	27	12
Oxsr1	4888	6220	4626	2755	3621	3744
Myd88	20140	21257	18799	1298	1810	1928
Acaa1a	4822	6233	4809	6930	9849	11318
Xylb	638	858	717	6780	9897	10782
Acvr2b	170	355	232	168	252	293
Exog	529	768	609	598	648	872
Scn5a	350	388	347	1234	1429	1955
Scn10a	0	0	0	0	0	2
Scn11a	0	0	2	2	2	0
Wdr48	3070	4360	3143	2872	4018	4428
Gorasp1	2250	2932	2137	2336	3475	3425
Ttc21a	3082	3664	3201	30303	41953	47851
Csrnp1	689	1204	733	441	513	566
Xirp1	162	313	115	21	47	37
Cx3cr1	836	1388	769	362	475	500
Ccr8	10	20	15	0	1	1
Slc25a38	1381	1833	1548	1279	1688	1850
Rpsa	39263	45789	41618	32181	39795	46469
Snora62	3	1	7	0	3	3
Gm5922	5	6	1	11	3	3
Mobp	4	10	14	30	43	40
Myrip	349	644	250	80	154	118
Eif1b	1504	2071	1668	1679	2362	2613
Entpd3	6046	7795	4906	640	988	1013
Rpl14	16798	18813	16748	14079	18702	19920
NA	0	5	2	11	5	3
NA	2	4	0	0	0	0
1700020M21Rik	0	0	0	0	0	0
4930593C16Rik	0	0	0	0	0	0
Ctnnb1	34504	49740	32856	64126	90992	99612
Ulk4	1925	2247	1977	13440	20136	22982
Trak1	4948	7285	5030	7005	9741	10133
Cck	2	6	4	2	2	10
Lyzl4	23	14	25	158	151	204
Lyzl4os	1	0	2	16	4	12
Vipr1	506	569	369	3493	3495	4374
Sec22c	1359	2032	1363	4010	4926	6039
Ss18l2	507	581	525	550	696	718
Nktr	8340	9825	8751	8038	9435	8994
E530011L22Rik	231	415	309	599	852	880
Zfp651	2632	5065	2512	3290	4896	5187
Klhl40	0	6	0	6	8	17
Hhatl	52	75	100	1359	1528	1831
Ccdc13	314	422	324	3654	4590	5311
Higd1a	948	1104	1126	742	997	1123
Ackr2	59	66	56	2	12	0
Cyp8b1	4	3	10	0	2	0
1700048O20Rik	59	114	30	69	84	41
9430032J07Rik	11	18	4	14	10	8
Gask1a	1111	1204	1111	211	230	249
Pomgnt2	1050	1466	1002	1254	1601	1771
Snrk	2430	4260	2536	3067	4401	4780
Ano10	1215	2369	1149	1213	1829	1890
Abhd5	1639	2057	1619	1225	1871	1868
A730085K08Rik	1	1	1	0	3	0
9530059O14Rik	78	55	36	2	4	0
Mir138-1	120	124	106	0	1	0
Topaz1	676	840	574	611	774	566
Tcaim	2204	2424	2050	1070	1536	1353
Zfp445	6529	8796	6913	6309	8301	8169
A530083I20Rik	96	111	83	177	226	285
Zkscan7	951	1323	1044	2135	2666	2924
Zfp660	45	103	43	42	69	82
Zfp105	424	628	373	398	609	608
1110059G10Rik	817	953	860	716	982	918
Kif15	215	252	221	76	117	89
Tmem42	914	1020	967	756	1053	1129
Tgm4	447	602	483	394	525	418
Zdhhc3	6452	7720	6716	2990	4457	4378
Exosc7	1156	1374	1216	1157	1892	1676
Clec3b	942	2673	1052	276	530	423
Cdcp1	9322	10277	9179	4611	5545	6046
Tmem158	26441	40176	37134	981	1220	1439
NA	50	66	66	67	66	112
Lars2	73552	54492	65590	162149	139701	123122
Limd1	5093	8765	5020	5498	7803	9118
Sacm1l	4150	5474	3822	5084	7333	7734
Slc6a20b	0	0	2	9	6	1
Slc6a20a	0	8	6	2	0	4
Gm10052	724	1222	700	704	825	892
Lztfl1	1612	2144	1737	4641	5630	6076
Ccr9	17	20	17	14	37	10
Fyco1	4428	7973	3958	7130	10348	10906
Cxcr6	93	115	59	26	21	34
Xcr1	43	143	51	18	24	46
Ccr1	79	59	42	16	17	18
Ccr1l1	8	13	2	0	1	0
Ccr3	4	0	0	2	4	4
Ccr2	1469	2170	1365	208	404	341
Ccr5	290	453	268	76	77	98
2010315B03Rik	1156	1399	1276	1491	1599	1535
NA	5	6	5	1	11	2
Nlrp4g	0	1	1	2	5	3
4930526I15Rik	663	978	788	1240	1630	1926
Gm20783	581	1062	745	1202	1277	1252
Ppp2r3d	453	766	525	860	1099	1090
mt-Rnr1	12816	10913	10676	8779	8098	8752
mt-Rnr2	21066	19803	17243	12025	10532	11837
ND1	179579	163962	177893	97458	107717	121266
ND2	108524	99616	102933	75660	84139	92641
COX1	744396	643832	688507	531073	573432	672990
COX2	5151	3979	3870	2740	2956	3320
ATP8	540	523	434	374	295	455
ATP6	1786	2160	1382	1087	945	1303
COX3	2144	1902	1615	3650	992	1406
ND3	489	316	460	617	546	512
ND4L	420	322	286	222	180	329
ND4	155049	144877	145517	118333	127925	143406
ND5	246343	205200	217503	140181	149168	183308
ND6	67993	54242	61448	40706	42157	48769
CYTB	342996	309408	331927	233629	257707	297171
LOC673652	0	0	0	0	0	0
LOC100042019	0	0	0	0	0	0
LOC100861749	0	0	0	0	0	0
LOC100861738	0	0	0	0	0	0
Pisd-ps3	0	0	0	0	0	0
Btbd35f23	0	0	0	0	0	0
Btbd35f24	0	0	0	0	0	0
Btbd35f11	0	0	0	0	0	0
Btbd35f18	0	0	0	0	0	0
Btbd35f10	0	0	0	0	0	0
Spin2-ps1	0	0	0	0	0	0
Btbd35f16	0	0	0	0	0	0
Btbd35f3	0	0	0	0	0	0
Btbd35f28	0	0	0	0	0	0
Btbd35f20	0	0	0	0	0	0
Btbd35f17	0	0	0	0	0	0
Gm5925	0	0	0	0	0	0
Btbd35f4	0	0	0	0	0	0
Btbd35f27	0	0	0	0	0	0
Gm14367	0	0	0	0	0	0
Mycs	0	0	0	0	0	0
Btbd35f7	0	0	0	0	0	0
Nudt11	1062	1225	984	1307	1791	2206
Ezhip	0	0	2	0	1	2
Nudt10	399	496	389	696	891	999
Bmp15	12	24	10	5	1	8
Shroom4	546	970	416	188	268	238
5430428K19Rik	0	0	2	0	0	0
Dgkk	2	12	12	8	7	2
Ccnb3	184	217	170	73	119	103
Akap4	2	0	0	0	0	0
Clcn5	1894	2400	2256	210	243	283
Mir500	0	0	0	0	0	0
Mir501	0	0	0	0	0	0
Mir362	0	0	0	0	0	0
Mir188	0	0	0	0	0	0
Mir532	0	0	0	0	0	0
Usp27x	292	371	286	361	621	685
Gm14379	15	22	53	54	51	63
2010204K13Rik	148	142	115	1131	1441	1519
Ppp1r3f	246	436	267	532	810	815
Flicr	14	18	5	12	14	15
Foxp3	12	12	6	9	17	7
Ccdc22	405	750	391	503	566	702
Cacna1f	2	14	2	4	6	4
Syp	138	182	78	146	123	149
Prickle3	803	1274	1050	962	1222	1201
Plp2	2871	3948	2633	3199	4179	4450
Magix	1259	1656	1428	1029	1511	1508
Gpkow	2495	3695	2676	3342	4731	5305
Wdr45	1601	2322	1680	1706	2242	2324
Praf2	812	1222	836	728	1185	1186
Ccdc120	1280	1864	1266	1562	1943	2033
Tfe3	1743	3239	2105	1970	3057	3365
Gripap1	1683	2553	1843	1607	2174	2230
Mir1198	5	7	1	2	0	0
Kcnd1	49	144	49	36	22	57
Otud5	3647	5647	4534	4589	5772	6657
Pim2	363	549	448	2113	2724	3191
Slc35a2	1457	2265	1793	3114	3843	4341
Pqbp1	1479	2258	1554	1645	2432	2607
Timm17b	1188	1323	1208	1080	1431	1489
Pcsk1n	10	42	6	0	5	0
Eras	0	0	0	0	0	0
Hdac6	3232	4059	3319	1709	2221	2286
Gata1	4	2	6	3	2	4
Glod5	0	2	0	0	0	0
NA	2	6	2	6	4	4
Suv39h1	789	1103	830	925	1059	1110
NA	0	0	0	0	1	0
Was	157	226	144	24	67	63
Gm6787	18	25	13	57	110	107
Wdr13	6802	10226	7171	9029	11348	11580
Rbm3	5415	6397	5310	3789	4607	5090
Rbm3os	16	19	21	25	33	32
Tbc1d25	617	822	602	677	809	922
Ebp	1270	1465	1092	2034	2735	3024
Porcn	738	1160	643	822	1113	945
Ftsj1	861	1140	851	1127	1607	1568
Slc38a5	10	48	19	9	2	1
Ssxb10	0	1	0	0	0	0
Ssxb9	0	0	0	0	0	0
Ssxb1	0	0	1	0	0	1
Ssxb2	0	0	0	0	0	0
Gm14459	0	0	0	0	0	0
Ssxb6	0	0	0	0	0	0
Ssxb3	0	0	0	0	0	0
Ssxb7	0	0	0	0	0	0
Ssxb8	0	0	0	0	0	0
Ssx9	0	0	0	4	4	0
Ssxb5	7	2	2	28	13	6
Gm6592	19	7	10	109	115	46
Gm5751	30	39	30	96	66	92
B630019K06Rik	314	500	327	677	1109	1105
Fthl17b	0	0	0	0	0	0
Fthl17c	0	0	0	0	0	0
Fthl17d	0	0	0	0	0	0
Fthl17e	0	0	0	0	0	0
Fthl17-ps1	0	0	0	0	0	0
Fthl17f	0	0	0	0	0	0
4930402K13Rik	0	0	0	2	0	4
Lancl3	72	216	84	93	162	118
Xk	1070	1652	1130	1610	1893	2078
H2al1m	1	0	1	0	0	1
H2al1k	0	0	0	0	0	0
NA	0	0	0	0	0	0
Cybb	699	1078	574	157	315	299
H2al1o	0	0	0	0	0	0
Dynlt3	6491	7425	6211	5250	7026	7775
H2ap	2	0	0	1	0	0
H2al3	5	0	0	0	0	4
Sytl5	304	373	217	111	254	305
Srpx	443	1308	609	64	86	84
Rpgr	931	1237	1048	5157	6474	6634
Otc	0	0	2	0	0	0
NA	0	0	0	0	0	0
Tspan7	715	1836	750	769	1044	1113
Mid1ip1	13499	16961	14279	23491	36564	39493
H2al1a	0	0	0	2	4	1
H2al1b	0	0	0	3	5	0
H2al1c	0	0	0	0	0	0
H2al1d	0	0	0	0	0	0
H2al1e	0	0	0	0	0	0
H2al1f	0	0	0	0	0	0
H2al1g	0	0	0	0	0	0
H2al1h	0	0	0	0	0	0
H2al1i	0	0	0	3	2	0
H2al1j	0	0	0	0	0	4
Bcor	1565	2606	1798	1592	2073	2254
NA	25	33	29	20	32	20
Gm14635	0	0	0	0	0	0
Atp6ap2	4675	5654	4571	4056	5260	5816
Gm4984	1	3	2	4	6	0
1810030O07Rik	2517	3256	2589	2261	3129	3175
