GeneID	Bulk RNA-seq IU_0.5preg_n1	Bulk RNA-seq IU_0.5preg_n2	Bulk RNA-seq IU_0.5preg_n3	Bulk RNA-seq IA_0.5preg_n1	Bulk RNA-seq IA_0.5preg_n2	Bulk RNA-seq IA_0.5preg_n3
Fbrs	2111	2032	1686	1760	2280	1983
1700008J07Rik	90	118	62	90	130	114
Srcap	5177	6052	4166	5635	7768	6480
Snora30	2	6	2	3	2	6
Phkg2	436	501	436	375	615	552
Cfap119	277	442	268	1341	2286	1581
Rnf40	2493	2611	2227	2633	3124	2857
1700120K04Rik	4	6	12	18	23	27
Zfp629	929	1042	830	1033	1506	1315
Bcl7c	420	409	411	415	528	481
Mir762	0	0	0	0	0	0
Ctf1	216	323	242	497	655	560
Ctf2	4	9	4	11	9	15
Fbxl19	1336	1490	1262	1328	1844	1644
Orai3	1194	1412	1066	1357	1841	1546
Setd1a	1904	2061	1571	1513	2061	1661
Hsd3b7	1236	1532	1305	780	959	998
Stx1b	66	67	57	43	93	63
Stx4a	1445	1555	1320	872	1174	974
Zfp668	334	397	298	313	378	373
Zfp646	1569	1673	1311	1379	1545	1536
Prss53	133	197	151	119	150	132
Vkorc1	814	1064	942	731	984	882
Bckdk	1564	1798	1522	1273	1868	1585
Kat8	536	494	483	451	527	469
Prss8	2437	2650	2415	2592	3538	3256
Prss36	138	174	130	132	240	174
NA	491	643	478	249	619	416
Fus	3123	4198	3018	3176	5309	4085
B230325K18Rik	25	41	22	42	75	60
Pycard	543	355	341	295	481	447
Trim72	26	6	6	0	5	1
Itgam	1145	747	806	260	209	435
Itgax	336	178	155	59	54	27
NA	1	2	1	0	2	1
Itgad	21	2	1	0	2	0
4931431B13Rik	0	0	0	0	0	0
Cox6a2	0	4	5	2	0	0
9130023H24Rik	287	341	245	350	456	385
Armc5	815	895	743	860	1005	970
Tgfb1i1	3829	4025	2632	795	1733	1267
Slc5a2	0	7	3	0	2	1
Rusf1	855	935	904	769	1009	1015
Mir3103	0	0	0	0	0	0
Rgs10	350	389	389	84	164	129
Tial1	2255	2615	2199	1540	1913	1879
Bag3	4717	4741	4809	3582	2903	3497
Inpp5f	2601	3977	3200	2396	2707	3033
Mcmbp	1662	1510	1319	1395	1823	1710
Sec23ip	2259	1886	1619	2108	1871	1937
Plpp4	22	100	36	45	245	220
Wdr11	1855	2367	1777	2514	3385	3186
Gm4265	0	0	0	0	1	0
Fgfr2	8046	8870	7651	3329	4492	3681
Ate1	1296	1496	1150	1415	1812	1684
Nsmce4a	1303	1426	1058	772	1103	1015
Tacc2	4374	5329	3756	5606	8049	6451
Etos1	0	0	1	0	0	1
Btbd16	4	2	3	14	18	9
NA	1312	1743	1518	1361	2529	1144
Gm5602	7	5	7	10	5	4
Plekha1	1030	1145	946	1098	1136	1084
Htra1	1653	1802	1914	703	1096	843
Dmbt1	1871	281	338	56	7	8
4933402N03Rik	0	1	0	1	1	0
1700029B22Rik	0	0	0	0	0	0
Cdcp3	88	495	173	585	1666	870
Cuzd1	982	266	220	2	6	4
NA	0	0	0	0	0	0
Fam24b	0	0	0	1	1	0
Fam24a	0	0	0	0	1	0
2310057M21Rik	140	185	153	156	210	241
Pstk	218	320	240	308	410	322
Ikzf5	677	722	502	608	768	714
Acadsb	2862	2775	2402	1652	2371	1972
Hmx3	0	0	0	0	0	0
Hmx2	1	0	0	0	1	0
Bub3	1239	1393	1061	1592	1543	1679
Gpr26	0	0	0	0	0	0
Cpxm2	1191	930	556	454	783	615
Chst15	318	243	181	89	159	123
Gm19463	0	0	0	0	0	0
Gm10584	3	2	2	2	10	2
Oat	7996	8708	7276	9705	10794	10106
Nkx1-2	1	0	0	0	1	3
Lhpp	547	633	502	626	1292	1037
Fam53b	1345	1779	1448	2447	3718	3390
Eef1akmt2	295	398	330	359	522	466
Abraxas2	823	808	682	811	1080	991
1500002F19Rik	2	5	9	12	7	3
Zranb1	931	1025	833	662	987	822
Ctbp2	2379	2531	2124	2877	3513	3252
4930483O08Rik	4	13	4	19	39	16
Tex36	0	0	0	0	0	0
Edrf1	896	818	697	793	831	852
Mmp21	0	1	0	1	0	1
Uros	296	427	337	478	522	572
Bccip	640	757	595	759	572	746
Dhx32	1519	1580	1381	1815	2119	2205
Gm15483	8	1	8	5	8	6
Fank1	115	266	125	1401	2206	1641
Adam12	67	113	80	21	37	50
Gm19514	0	0	0	0	0	0
D7Ertd443e	12	6	9	1	3	0
Dock1	4577	5347	4594	5467	5758	5765
Insyn2a	9	16	12	10	15	19
1700120G07Rik	0	0	2	1	0	0
Nps	1	0	0	2	1	0
4930544L04Rik	0	0	0	0	0	0
Foxi2	0	0	0	0	0	0
Clrn3	10	10	5	0	1	0
Ptpre	200	246	185	83	169	111
Mir1962	0	0	0	0	0	0
5830432E09Rik	13	22	9	4	9	7
Mki67	335	224	245	247	817	363
6330420H09Rik	0	0	0	0	1	1
C030029H02Rik	0	0	0	0	0	0
Gm10579	0	0	0	0	0	0
C230079O03Rik	0	0	0	0	0	0
Gm6249	17	52	30	3	15	10
Mgmt	81	88	86	78	153	116
Ebf3	148	123	90	39	52	27
Gm10578	0	0	0	2	0	0
9430038I01Rik	101	112	83	75	96	77
Glrx3	1800	2047	1676	1398	1729	1823
Tcerg1l	0	0	0	0	0	0
Mapk1ip1	557	656	546	314	468	372
Ppp2r2d	897	912	753	590	565	636
Bnip3	7340	4640	5030	553	940	783
Jakmip3	4	4	5	0	0	0
Dpysl4	129	150	132	11	30	22
Stk32c	52	65	42	22	16	22
Lrrc27	140	156	136	194	262	180
Pwwp2b	376	598	399	762	909	794
Inpp5a	2793	2694	2208	984	1454	1268
Nkx6-2	18	18	25	6	9	8
Cfap46	125	247	113	1412	2861	1844
Adgra1	15	30	19	176	232	215
Kndc1	596	1122	652	6593	10781	8036
Utf1	4	3	2	5	7	4
NA	82	135	91	302	616	345
Mir202	4	8	1	15	37	22
Spef1l	15	24	9	160	306	200
Adam8	8072	12180	8122	16537	30575	25210
Tubgcp2	890	1136	875	1266	2156	1673
Zfp511	436	463	358	309	430	352
Msx3	327	326	295	176	109	114
Caly	138	642	313	2569	4806	3760
Prap1	6332	3911	3432	40	108	82
Fuom	1347	1552	1539	1842	2918	2444
Echs1	2854	2852	2693	2173	3097	2645
Paox	1066	851	957	307	387	374
Mtg1	186	253	188	260	345	295
Sprn	25	25	16	20	26	21
Or6ae1	0	0	0	2	0	0
Or6f2	0	0	0	0	0	0
Or6b13	0	0	0	0	0	0
Scart1	23	17	21	10	4	11
Scart2	6	3	3	2	0	0
Gm6314	1	0	0	0	1	0
Or13a19	0	0	0	0	0	0
Or12j2	0	0	0	0	0	0
Or13a27	2	0	0	0	0	0
Or12j3	0	0	0	0	0	0
Or2j6	0	0	0	0	0	0
Or13a21	0	0	0	0	0	0
Or12j4	0	0	0	0	0	0
Or13a22	0	0	0	0	0	0
Or12j5	4	7	2	9	16	6
Or13a24	0	0	0	0	0	0
Or13a18	0	0	0	0	0	0
Or13a28	0	0	0	0	0	0
Or13a20	0	0	0	0	0	0
Or13a25	0	0	0	0	0	0
Or13a17	0	0	0	0	0	0
Or13a26	0	1	0	0	0	0
Cyp2e1	5	8	6	5	6	55
Syce1	10	4	1	7	1	1
Zfp941	69	82	53	51	103	71
Urah	1093	736	732	662	635	706
C330022C24Rik	43	22	37	9	17	8
Scgb1c1	86	80	83	27	6	13
Odf3	0	0	3	1	1	1
Bet1l	1005	1084	1002	736	811	874
Ric8a	2062	2107	1922	1707	2230	1887
Sirt3	388	549	407	764	1288	1006
Psmd13	1535	1724	1482	2126	2169	2214
Cox8b	3	5	5	0	3	3
BC024386	1	0	1	0	0	0
Nlrp6	806	693	574	626	685	774
Pgghg	2144	2584	1998	1794	2616	2108
Ifitm5	27	29	19	8	16	8
Ifitm2	11583	11561	10115	8236	10409	10084
Ifitm1	2503	4381	4300	6755	9931	7563
Ifitm3	13337	16507	11982	19674	23632	18895
Ifitm6	531	787	878	122	101	113
B4galnt4	78	111	90	302	425	285
Pkp3	1160	1057	972	1007	1093	988
Sigirr	566	533	490	438	605	527
Ano9	95	119	85	62	139	121
Ptdss2	1099	1213	1081	1401	2089	1749
Rnh1	5318	5531	5105	5565	5634	6162
Hras	818	834	743	1052	925	1125
Lrrc56	333	513	364	1370	2353	1665
Lmntd2	237	272	233	178	416	252
Rassf7	901	649	707	455	501	491
Mir210	11	11	16	2	0	0
Phrf1	1910	2124	1724	2113	2193	2163
Irf7	3540	3218	1959	1285	1474	537
Cdhr5	41	28	35	20	18	23
Sct	0	6	3	4	2	6
Drd4	5	1	1	2	0	3
Deaf1	628	738	647	520	729	730
Tmem80	450	669	503	478	889	654
Eps8l2	1395	1250	1108	1696	2291	1742
B230206H07Rik	47	38	23	14	25	19
Taldo1	4294	4568	3907	4766	5261	5509
Gatd1	1156	1148	1026	1163	1769	1424
NA	0	0	0	0	0	0
Cend1	7	7	5	8	14	6
Slc25a22	1204	1078	867	1040	888	1034
Pidd1	103	111	62	127	192	172
Rplp2	7263	7241	7572	4224	5757	5071
Snora52	16	14	18	9	7	5
Pnpla2	2898	2524	1974	1366	1842	1577
Cracr2b	1232	1230	1111	1485	2178	1580
Cd151	5549	6313	5037	5393	5656	6177
Polr2l	297	490	406	471	441	548
Tspan4	767	760	652	354	301	335
Chid1	1862	2432	2053	2350	2535	2802
Ap2a2	3369	3031	2819	2662	2924	2724
Gm16982	12	17	7	7	18	13
Muc6	4	12	7	6	11	6
NA	51	42	46	7	4	6
Muc2	125	100	99	9	12	17
Muc5ac	6	6	8	1	0	0
Muc5b	8	20	10	19	27	36
Tollip	2382	2402	2016	2338	2836	2573
Brsk2	6	8	3	1	4	3
Mir3104	0	0	0	0	0	0
Mob2	800	1022	829	640	891	901
Dusp8	501	437	460	147	92	151
NA	0	0	0	0	0	0
Gm9340	0	0	0	0	0	0
Gm4553	0	0	0	0	0	0
Krtap5-2	0	0	0	0	0	0
Gm10153	0	0	0	0	0	0
Krtap5-3	0	0	0	0	0	0
Krtap5-5	0	0	0	0	0	0
Gm4559	0	0	0	0	0	0
E330027M22Rik	12	17	6	6	29	16
Krtap5-1	0	0	0	0	0	0
Krtap5-4	0	0	0	0	0	0
Ifitm10	12	11	4	98	91	62
Ctsd	21135	20040	17663	13760	19110	16174
Syt8	39	18	21	14	17	16
Tnni2	66	40	30	4	15	13
Lsp1	2493	2479	1877	586	1152	878
Prr33	226	288	197	57	132	97
Tnnt3	26	34	25	11	27	17
Mrpl23	462	574	507	614	755	723
Nctc1	0	0	2	0	0	0
H19	104	99	84	32	28	20
Mir675	0	0	0	0	0	0
Igf2	431	259	291	76	102	83
Mir483	0	0	0	0	0	0
Igf2os	3	1	1	2	1	0
Ins2	0	0	1	0	0	0
Gm6471	0	0	0	0	0	0
Th	0	1	0	0	0	0
Ascl2	40	33	37	4	1	4
Tspan32	46	61	51	11	25	18
R74862	91	78	56	42	74	47
Cd81	12892	14967	12208	12907	16748	17476
Tssc4	883	929	820	892	786	898
Trpm5	70	55	61	8	28	13
Kcnq1	605	834	604	912	1456	1368
Kcnq1ot1	408	511	293	457	916	565
4933417O13Rik	0	2	0	1	1	1
Cdkn1c	3556	2840	3390	203	276	246
Slc22a18	614	720	610	636	712	773
Phlda2	9	8	7	7	3	1
Nap1l4	2838	3059	2553	3474	3781	3792
Cars	1004	1018	849	1287	1272	1220
Tnfrsf26	25	27	14	3	11	2
Tnfrsf22	43	54	27	42	39	32
Tnfrsf23	341	210	232	150	96	153
Osbpl5	2070	2172	1758	2789	4634	3280
Mrgprg	0	0	1	0	0	0
Mrgpre	37	40	45	38	49	29
Nadsyn1	334	332	305	247	412	344
Dhcr7	597	765	598	1269	1492	1706
Mir3105	0	1	0	2	0	1
Shank2	507	897	578	4086	6439	4556
Cttn	7416	7630	6247	7551	8212	8129
Ppfia1	1803	1959	1645	2023	2148	2307
Faddos	2	3	0	0	2	0
Fadd	576	736	513	644	808	716
Ano1	4955	6759	4896	3598	7234	5062
Gm10152	21	13	15	1	6	0
Fgf3	0	0	0	0	0	0
Fgf4	1	0	0	0	0	0
Fgf15	0	0	0	0	0	0
Bc1	39	27	29	16	7	21
LTO1	555	590	535	489	636	553
Ccnd1	6699	9651	6223	10542	16617	16779
Smim38	22	28	5	7	28	11
Tpcn2	481	552	419	246	420	361
Mrgprf	402	402	289	154	315	228
Mrgprd	0	0	0	0	3	0
Vmn1r186	0	0	0	0	0	0
Vmn1r187	0	0	0	0	0	0
Insr	3921	3932	3100	2341	3721	3085
NA	21	8	1	14	15	12
Arhgef18	1762	1849	1531	1649	1987	1880
Pex11g	424	501	404	466	617	545
Tex45	2	3	3	3	9	2
Zfp358	803	854	717	627	844	738
Mcoln1	1275	1348	1148	920	1200	1014
Pnpla6	1664	1994	1502	3307	4473	4033
Rps23rg1	100	135	121	102	167	124
Camsap3	1245	1478	1074	1952	2811	2266
Xab2	1592	1681	1435	1513	1875	1744
Pet100	227	264	246	195	276	235
Pcp2	2	4	4	3	4	3
Stxbp2	2834	2876	2488	2320	3118	2811
Retn	1	5	8	5	3	60
Mcemp1	40	20	31	18	6	7
Fcor	10	18	19	1	7	11
Trappc5	749	793	723	792	960	967
Fcer2a	25	16	6	4	2	1
Clec4g	3	4	2	0	0	1
Cd209a	340	189	180	27	61	22
Cd209e	5	1	0	0	0	0
Cd209d	11	3	8	3	0	1
Cd209b	6	2	6	1	2	1
Cd209c	20	13	15	0	5	2
Cd209f	164	36	77	14	2	17
Cd209g	117	12	38	10	0	6
4932443L11Rik	4	9	7	5	47	24
Evi5l	272	244	255	158	231	216
NA	384	428	367	239	434	298
Prr36	88	96	86	276	310	178
Lrrc8e	318	318	244	319	370	374
Map2k7	2544	2981	2317	2195	3009	2354
Tgfbr3l	357	500	319	268	618	362
Snapc2	1139	1133	943	865	1037	891
Ctxn1	2664	2925	2030	3062	4911	3438
Timm44	1040	1019	916	732	951	788
Elavl1	1882	1909	1657	1984	2153	2110
Ccl25	78	100	73	140	154	123
Cers4	567	743	576	224	412	286
Zfp958	313	283	215	226	257	291
NA	0	0	0	0	0	0
Shcbp1	23	17	15	24	40	21
Gm6334	0	0	0	0	1	0
Gm9457	2	1	2	1	2	0
Slc10a2	17	10	8	6	0	1
Leat1	16	3	4	2	9	9
Efnb2	4700	4421	4157	3301	4216	3989
4921522P10Rik	4	4	1	9	3	5
Arglu1	1761	2513	2062	1397	2158	1810
4933430N04Rik	0	0	0	0	0	0
Nalf1	1	5	0	1	0	2
Lig4	245	260	196	340	254	284
Abhd13	1193	1222	1008	1145	1413	1318
Tnfsf13b	105	84	82	29	20	43
Myo16	78	76	60	33	146	100
B930025P03Rik	0	0	1	0	0	0
4833411C07Rik	1	8	4	1	4	1
3930402G23Rik	3	1	3	0	3	7
Irs2	644	700	618	158	419	209
9530052E02Rik	2	2	0	0	3	0
Col4a1	13664	15442	10858	3939	8137	7057
Col4a2	7566	8305	5360	2189	4629	4198
Rab20	669	639	570	397	422	429
Gm20100	26	40	18	17	21	23
E230013L22Rik	568	717	509	291	352	290
Naxd	1639	2244	1798	2151	2607	2704
Cars2	439	511	451	534	585	610
Ing1	1162	1015	940	872	1132	991
Ankrd10	1597	1830	1420	746	1189	965
Spaca7b	0	0	0	1	3	0
Gm7562	0	0	0	0	0	0
Gm6524	0	0	0	1	0	0
Arhgef7	2016	2127	1662	1958	2546	2488
Tex29	3	11	2	15	32	27
A230072I06Rik	0	0	0	0	0	0
Sox1ot	4	9	4	18	53	15
Gm5606	0	0	0	1	0	0
Sox1	5	1	0	0	0	1
Spaca7	0	3	0	0	0	0
Tubgcp3	1195	1561	1244	2002	3098	2581
Gm15348	3	4	11	0	5	3
Atp11a	23994	28576	24250	24546	27294	29653
Gm15350	6	2	6	1	6	1
NA	0	0	0	0	0	0
Mcf2l	564	719	576	735	1082	915
F7	3	0	0	1	5	3
F10	12	2	5	6	3	2
Proz	35	21	20	15	10	11
Pcid2	795	759	639	730	911	823
Cul4a	2275	2621	2113	2722	3222	3050
Lamp1	15029	15531	12459	12118	15392	15192
Grtp1	143	166	91	62	111	72
Mir1968	0	0	0	0	1	0
2810030D12Rik	5	3	1	0	2	0
Adprhl1	0	0	0	1	1	0
Dcun1d2	581	662	513	845	950	931
Tmco3	1562	1540	1197	3772	4994	4222
Tfdp1	1059	1189	978	1469	1810	1800
Atp4b	0	0	0	0	0	0
Grk1	0	1	0	0	0	0
Tmem255b	78	55	75	13	24	17
Gas6	13367	13849	13214	5635	10537	7690
1700029H14Rik	1	0	0	5	13	6
Rasa3	1111	1053	811	429	608	624
Cfap97d2	30	47	13	284	474	315
Cdc16	1512	1679	1462	1599	1982	1799
Upf3a	727	742	599	820	1014	953
Semp2l2a	0	0	0	0	0	0
Champ1	945	957	787	1004	1283	1176
Coprs	138	174	159	321	393	383
Fbxo25	605	734	548	642	1021	909
Tdrp	313	349	255	403	485	415
Erich1	200	236	203	189	230	199
Dlgap2	9	21	8	13	19	24
Cln8	803	899	813	716	812	777
NA	2	2	1	0	0	0
Arhgef10	2333	2206	1929	1898	2023	1595
Kbtbd11	1272	1614	1425	2268	2997	2434
BB014433	3	1	2	1	0	0
Myom2	3	6	14	1	0	4
Csmd1	93	55	45	28	32	22
Mir3106	0	0	0	0	0	0
Mcph1	295	273	182	292	353	262
Angpt2	121	176	125	25	64	43
Agpat5	1156	1429	1042	1630	1971	2167
Xkr5	7	9	5	10	31	8
Defb40	0	0	0	0	0	0
Defb37	0	0	0	0	0	0
Defb38	0	0	0	0	0	0
Defb39	0	0	0	0	0	0
Defb12	0	0	0	0	0	0
Defb34	0	0	0	0	0	0
Spag11b	0	0	0	0	0	0
Spag11a	0	0	0	0	0	0
Defb14	1	3	3	8	10	12
Defb4	0	0	0	0	0	0
Defa-ps12	0	0	0	0	0	0
Defb6	0	0	0	0	1	0
Defb46	0	0	0	0	0	0
Defb5	0	0	0	0	1	0
Defb3	0	1	1	0	0	2
Defa-ps13	0	0	0	0	0	0
Defb8	5	4	3	0	0	0
Defb7	0	1	0	0	0	0
Potefam3e	0	0	1	1	5	0
NA	23	60	25	108	184	116
6820431F20Rik	177	188	148	143	170	136
Potefam3a	7	6	4	12	31	12
2610005L07Rik	155	207	193	151	179	239
NA	2	4	2	2	2	13
Gm21092	77	114	83	74	131	113
NA	28	32	30	26	52	33
Potefam3b	1	2	0	1	1	3
Gm21944	0	0	0	0	0	0
Defb33	0	0	0	0	0	0
NA	0	0	0	1	0	0
NA	0	0	0	0	0	0
NA	0	0	0	0	0	0
Defa21	0	0	0	0	0	0
Defa23	0	0	0	0	0	0
Defa35	0	0	0	0	0	0
Defa25	0	0	0	0	0	0
Defa38	0	0	0	0	0	0
Defa30	0	0	0	0	0	0
Defa22	0	0	0	0	0	0
Defa31	0	0	0	0	0	0
Defa41	0	0	0	0	0	0
Defa40	0	0	0	0	0	0
Defa3	0	0	0	0	0	0
Defa5	0	0	0	0	0	0
Defa27	0	0	0	0	0	0
Defa29	0	0	0	0	0	0
Defa2	0	0	0	0	0	0
Defa33	0	0	0	0	0	0
Defa36	0	0	0	0	0	0
Defa42	0	0	0	0	0	0
Defa20	0	0	0	0	0	0
Defa32	0	0	0	0	0	0
Defa37	0	0	0	0	0	0
Defa28	0	0	0	0	0	0
Defa43	0	0	0	0	0	0
Defa26	0	0	0	0	0	0
Defa17	0	0	0	0	0	0
Defa34	0	0	0	0	0	0
Defa-ps1	0	0	0	0	0	0
Defa39	0	0	0	0	0	0
Defa24	0	0	0	0	0	0
Defb1	2	2	0	0	4	0
Defb50	0	0	0	0	0	0
Defb2	0	0	0	0	0	0
Defb10	0	0	0	0	0	0
Defb9	0	0	0	0	0	0
Defb11	0	0	0	0	0	0
Defb15	0	0	0	0	0	0
Defb35	0	0	0	0	0	0
Defb13	0	0	0	0	0	0
Fam90a1a	0	0	0	0	0	0
Ccdc70	0	0	0	0	0	0
Atp7b	86	63	49	31	51	19
Alg11	942	911	799	597	714	671
Nek5	185	354	209	2177	3522	2576
Nek3	115	114	102	245	412	253
Ckap2	55	58	44	78	114	83
Vps36	479	490	414	658	759	762
Thsd1	382	555	402	589	599	808
Tpte	1	4	2	2	7	2
Slc25a15	256	308	240	451	512	526
1810012K16Rik	7	13	16	5	18	8
Mrps31	307	341	262	376	426	461
Smim19	455	549	404	451	737	599
Slc20a2	1551	2214	1516	1761	3816	3232
Gm17491	117	177	117	79	199	115
Vdac3	1494	1679	1296	1914	2471	2424
Dkk4	0	0	0	0	3	1
Polb	543	549	456	567	753	693
A930013F10Rik	66	110	64	52	128	82
Ikbkb	2539	2722	2253	1801	2238	2104
Plat	18451	23091	15827	17005	18986	15212
Ap3m2	698	794	634	1531	2413	1914
Kat6a	3339	3407	2603	4706	5638	5133
Ank1	88	117	55	21	46	52
Mir486	0	2	0	0	0	0
Mir3107	0	0	0	0	0	0
Nkx6-3	3	7	7	1	10	6
Gpat4	2407	2367	2232	2214	1972	2154
Gins4	437	510	442	515	867	564
Golga7	1895	1892	1726	1598	1714	1747
Sfrp1	774	695	589	475	583	684
Zmat4	2	8	7	18	24	32
A730045E13Rik	0	0	0	0	0	0
Tcim	2070	2630	2175	728	910	821
Ido2	3	2	1	0	3	0
Ido1	1	5	5	0	1	2
Adam18	0	0	0	0	2	0
Adam3	0	3	1	0	0	0
Adam5	41	75	75	106	204	237
Adam32	5	10	2	7	14	16
Adam9	3562	3649	2900	3648	4205	4241
Tm2d2	1070	1232	1028	1129	1343	1377
Htra4	48	46	31	21	20	21
Plekha2	1653	1390	1064	455	661	704
Tacc1	3249	2647	2093	2645	3365	3173
5430421F17Rik	0	1	0	0	0	0
Fgfr1	3813	3834	3060	1064	2313	1736
Letm2	240	322	192	271	479	358
Nsd3	2638	2744	2039	2080	2845	2435
Plpp5	1540	1544	1468	1466	1278	1423
Ddhd2	773	931	735	955	1433	1197
Gm17484	3	4	3	1	6	2
Bag4	796	829	672	870	1030	1040
Lsm1	302	332	273	327	316	334
NA	0	0	0	0	0	0
Star	419	365	394	257	305	271
Ash2l	1227	1297	1113	1185	1431	1427
Kcnu1	39	67	51	13	38	21
Hgsnat	1422	1492	1377	1313	1589	1657
Pomk	421	488	460	523	741	691
Fnta	1537	1576	1307	1627	2115	1853
Hook3	2696	2751	2067	2619	3273	2781
Rnf170	584	704	559	828	1020	930
Thap1	297	286	233	280	361	337
2310008N11Rik	0	4	0	1	3	6
Zfp703	4392	4374	3399	4343	6837	4883
Erlin2	4317	4257	3652	4730	6795	5936
Plpbp	1973	1611	1528	1342	1612	1535
Adgra2	3373	3386	2083	917	2461	1648
Brf2	295	285	210	256	315	319
Rab11fip1	3629	2948	2691	2239	3074	2502
4933416M07Rik	16	8	3	0	4	1
Got1l1	9	19	12	37	88	104
Adrb3	25	22	8	11	40	35
Eif4ebp1	710	463	431	207	200	162
Ccnq-ps2	0	0	0	0	0	0
Tex24	0	0	0	0	0	0
Chrnb3	0	0	0	0	0	0
Chrna6	0	0	0	0	0	0
Poteg	0	0	0	0	0	0
NA	2	1	3	0	5	1
Gm8096	0	0	0	0	0	0
Unc5d	6	3	6	24	17	15
4933433F19Rik	0	0	0	0	0	0
Dusp26	127	97	57	12	37	21
NA	0	0	0	0	0	0
Rnf122	548	612	466	283	359	334
Snord13	0	0	0	0	0	0
Tti2	494	515	461	424	494	496
Mak16	568	581	511	609	488	609
Fut10	288	305	244	40	135	117
7420700N18Rik	0	0	0	0	0	0
Nrg1	16	23	9	23	19	31
Gm8179	0	0	0	0	0	0
Gm5908	83	82	85	45	58	100
Gm3985	0	0	1	0	4	0
Wrn	669	684	523	832	1214	852
Purg	156	164	135	97	141	114
5930422O12Rik	0	3	3	0	6	2
Hmgb1-rs17	0	0	0	0	0	0
Tex15	36	81	46	70	135	115
Ppp2cb	2269	2256	1828	2150	2445	2322
Ubxn8	539	675	469	763	1046	943
Gsr	1732	2117	1700	4400	5173	5258
NA	5	4	2	13	14	18
Gtf2e2	641	728	676	654	776	792
Smim18	0	0	0	1	0	2
Rbpms	6208	6641	4884	1770	3195	2509
Dctn6	1058	1271	1150	755	940	761
Mboat4	5	5	0	1	4	0
Leprotl1	1071	1186	946	1053	1299	1232
Saraf	5645	6208	5542	6133	6459	7101
NA	1	0	0	0	0	0
B930018H19Rik	1	2	0	0	1	3
Dusp4	146	317	270	16	29	15
NA	405	409	249	500	732	589
Tnks	1994	2167	1745	2800	4079	3118
Ppp1r3b	849	402	503	126	130	115
NA	6	5	3	2	3	0
Eri1	761	748	600	743	1052	970
Gm16793	18	38	24	20	28	24
Mfhas1	2216	2676	2252	2690	2415	2888
Gm19410	8	10	12	15	43	46
Cldn23	923	747	774	825	623	919
5430403N17Rik	0	0	0	0	0	0
Rps12-ps24	16	18	20	8	8	6
Prag1	1486	1572	1510	921	941	937
Lonrf1	1181	1193	1085	575	678	687
Trmt9b	192	213	189	178	267	200
Dlc1	2008	1758	1610	803	725	923
Gm19274	0	0	0	0	0	0
AI429214	82	113	71	139	200	169
Sgcz	1	0	0	0	0	0
Mir383	0	0	0	0	0	0
Tusc3	1405	1909	1742	2560	3343	3102
Gm6213	2	4	3	1	0	0
Msr1	119	60	54	52	34	31
Fgf20	0	0	1	1	0	0
Micu3	232	321	222	399	543	464
Zdhhc2	67	71	48	147	234	215
Cnot7	1545	1704	1412	1177	1688	1596
Vps37a	1545	1958	1485	2051	2583	2321
Mtmr7	66	86	57	347	537	446
Gm2085	0	0	0	0	0	0
Adam24	0	0	0	0	0	0
Adam25	0	0	0	0	0	0
Adam20	0	0	0	0	0	0
Adam39	0	0	0	0	0	0
Slc7a2	463	529	362	183	313	251
Pdgfrl	231	311	263	55	159	181
Mtus1	6687	6308	6235	5303	6804	6235
B430010I23Rik	18	3	9	4	19	9
Fgl1	106	107	76	112	149	137
Pcm1	3148	3554	2697	4431	6526	5210
Asah1	4236	3594	2944	2651	2719	3256
Frg1	682	647	569	532	745	623
2810404M03Rik	0	0	0	0	0	0
Triml1	0	0	0	0	0	0
Triml2	0	0	0	0	0	0
Zfp42	0	0	0	0	0	0
Adam26b	0	0	0	0	0	0
Adam26a	0	0	0	0	0	0
Adam34l	0	4	0	0	0	0
Adam34	0	0	0	0	0	0
Gm5347	0	0	0	0	0	0
Fat1	6073	8063	5761	9696	14031	10481
Gm2366	1	2	6	3	5	2
AY512931	0	0	0	2	4	5
Mtnr1a	0	0	0	0	0	0
Gm6329	0	0	0	1	0	0
F11	2	12	6	48	112	52
Klkb1	21	26	21	69	130	57
Cyp4v3	526	536	437	313	693	449
Fam149a	685	1102	651	4544	7269	5129
Tlr3	1453	1544	1181	1100	1214	1333
NA	26	31	27	34	43	36
Sorbs2	2797	3881	2727	4530	6606	5215
NA	28	62	42	181	271	172
Sorbs2os	18	41	11	24	82	36
Pdlim3	3429	3383	2596	280	533	420
Ccdc110	1	1	2	25	36	22
1700029J07Rik	248	391	301	886	1764	1262
Ufsp2	1188	1227	1052	1095	1104	1130
Ankrd37	546	367	475	338	469	413
Lrp2bp	65	59	49	104	196	93
Snx25	596	571	551	430	593	600
Cfap97	840	965	755	1146	1531	1360
Slc25a4	4804	5342	4485	3564	4452	4065
Helt	0	0	0	0	0	0
Acsl1	320	348	278	556	811	743
Cenpu	38	30	22	22	54	36
Primpol	327	369	251	175	402	286
Casp3	665	623	454	335	580	530
Gm16675	68	84	62	48	74	59
Irf2	1553	1469	1191	976	1284	1253
Enpp6	18	15	17	5	7	1
Stox2	1341	1327	1104	1594	1583	1348
Trappc11	1784	1965	1632	2131	2706	2386
Rwdd4a	865	857	826	1127	1053	1155
Gm8623	11	15	7	10	17	11
Ing2	355	398	369	255	384	345
Cdkn2aip	990	930	809	641	836	743
Cldn24	21	69	22	42	28	49
Cldn22	613	1074	852	892	705	1104
