GeneID	Bulk RNA-seq IU_1.5preg_n1	Bulk RNA-seq IU_1.5preg_n2	Bulk RNA-seq IU_1.5preg_n3	Bulk RNA-seq IA_1.5preg_n1	Bulk RNA-seq IA_1.5preg_n2	Bulk RNA-seq IA_1.5preg_n3
Vmn1r128	0	0	0	0	0	0
Vmn1r129	0	0	0	0	0	0
Gm6882	0	0	0	0	0	0
Gm4541	0	0	0	0	0	0
Vmn1r130	0	0	0	0	0	0
Vmn1r131	0	0	0	0	0	0
Vmn1r132	0	0	0	0	0	0
Vmn1r247	0	0	0	0	0	0
Vmn1r248	0	0	0	0	0	0
Vmn1r135	0	0	0	0	0	0
Vmn1r249	0	0	0	0	0	0
Gm5891	0	0	0	0	0	0
Gm16443	0	0	0	0	0	0
Vmn1r137	0	0	0	0	0	0
Vmn1r138	0	0	0	0	0	0
Gm6176	0	0	0	0	0	0
Vmn1r139	0	0	0	0	0	0
Gm16451	0	0	0	0	0	0
Vmn1r250	0	0	0	0	0	0
Vmn1r142	0	0	0	0	0	0
Vmn1r143	0	0	0	0	0	0
Vmn1r251	0	0	0	0	0	0
Vmn1r252	0	0	0	0	0	0
Gm4557	0	0	0	0	0	0
Vmn1r253	0	0	0	0	0	0
Vmn1r254	0	0	0	0	0	0
Vmn1r148	0	0	0	0	0	0
Vmn1r149	0	0	0	0	0	0
Gm10665	0	0	0	0	0	0
Vmn1r151	0	0	0	0	0	0
Vmn1r152	0	0	0	0	0	0
Vmn1r255	0	0	0	0	0	0
Vmn1r256	0	0	0	0	0	0
Gm4565	0	0	0	0	0	0
Vmn1r155	0	0	0	0	0	0
Vmn1r257	0	0	0	0	0	0
Gm4567	0	0	0	0	0	0
Vmn1r157	1	0	0	0	0	0
Vmn1r158	0	0	0	0	0	0
Vmn1r159	0	0	0	0	0	0
Vmn1r160	0	0	0	0	0	0
Vmn1r258	0	0	0	0	0	0
Vmn1r259	0	0	0	0	0	0
Vmn1r163	0	0	0	0	0	0
Vmn1r260	0	0	0	0	0	0
Gm10662	0	0	0	0	0	0
Vmn1r165	0	0	0	0	0	0
Vmn1r166	0	0	0	0	0	0
Gm6902	0	0	0	0	0	0
Nlrp4e	0	0	0	0	0	0
Nlrp5	0	0	0	0	0	0
Vmn1r167	0	0	0	0	0	0
Vmn1r168	0	0	0	0	0	0
Vmn1r169	0	0	0	0	0	0
Vmn1r170	0	0	0	0	0	0
Vmn1r171	0	0	0	0	0	0
Vmn1r172	0	0	0	0	0	0
Vmn1r173	0	0	0	0	0	0
Vmn1r174	0	0	0	0	0	0
Vmn1r175	0	0	0	0	0	0
Vmn1r176	0	0	0	0	0	0
Vmn1r177	0	0	0	0	0	0
Vmn1r178	0	0	0	0	0	0
Vmn1r179	0	0	0	0	0	0
Gm10175	52	35	46	35	30	44
Vmn1r180	0	0	0	0	0	0
Vmn1r181	2	0	0	0	0	0
V1rd19	0	0	0	0	0	0
Vmn1r183	0	0	0	0	0	0
Zfp180	1546	1343	1123	1279	877	1238
Zfp112	336	244	196	371	225	373
Zfp235	694	499	451	623	335	606
Zfp114	57	45	31	41	2	18
Zfp111	1470	1137	984	1498	1210	1568
Zfp109	270	277	213	550	337	595
Zfp108	303	262	252	270	191	369
Gm19733	17	16	9	39	4	9
Zfp93	722	537	478	771	576	911
Zfp61	578	545	417	670	447	714
Zfp94	344	310	260	602	423	547
Tescl	7	9	9	18	4	40
Lypd5	0	0	0	0	0	1
Kcnn4	2335	1572	2048	1728	1399	1899
Smg9	1515	1394	1194	1220	888	1383
NA	5	5	4	4	1	2
Irgc1	2	6	12	4	2	2
Plaur	363	266	284	93	83	153
Cadm4	1466	1017	1047	525	459	613
Zfp428	585	479	485	403	391	530
Irgq	3744	2826	2622	3532	2275	3514
Pinlyp	4	1	9	8	11	12
Xrcc1	2336	1813	1639	2276	1761	2575
Zfp575	86	65	88	35	13	21
Ethe1	947	741	511	349	180	318
Phldb3	517	422	409	394	203	279
Lypd3	10	10	8	5	0	6
Gm4598	0	0	0	0	0	0
Tex101	0	2	0	0	1	0
Gm1096	0	0	0	0	0	0
Lypd10	0	0	0	0	0	0
Lypd11	0	0	0	0	0	0
Cd177	100	87	65	730	610	1135
Ceacam10	12	18	20	8	4	12
Lypd4	0	0	0	0	0	2
Dmrtc2	0	2	0	0	0	0
Rps19	17523	17373	15860	11150	8852	12857
Cd79a	53	9	8	17	5	13
Arhgef1	6129	5421	4192	5238	3311	4413
Erfl	3	0	2	2	1	0
Rabac1	7245	7066	5778	8374	6325	9155
Atp1a3	174	123	67	18	8	25
Grik5	2566	1859	1541	1637	945	1147
Zfp574	2507	2094	1787	1842	1455	2090
Pou2f2	227	164	133	104	28	75
D930028M14Rik	0	4	2	0	0	1
NA	354	350	253	890	750	764
Dedd2	1027	911	751	2455	1856	2259
Zfp526	1368	1158	991	1417	964	1522
Gsk3a	3682	3552	2780	2862	2154	3242
9130221H12Rik	344	255	227	321	234	377
Erf	3290	3157	2477	4424	3554	4868
NA	330	271	240	297	162	211
Cic	11967	10010	7288	9205	5338	7424
Pafah1b3	1678	1840	1409	1380	1074	1689
Prr19	5	5	2	3	4	3
NA	0	0	0	0	0	0
Tmem145	8	4	0	0	0	0
Megf8	11364	10238	8099	11499	7609	10561
Cnfn	0	0	0	0	0	0
NA	13	16	10	8	4	8
Lipe	1126	1331	720	579	366	564
4732471J01Rik	53	36	23	27	9	13
NA	36	34	6	5	6	0
Cxcl17	1022	772	470	146	86	187
Ceacam1	4094	2894	2366	3290	1874	3170
Ceacam2	10	12	15	20	4	19
NA	0	0	0	0	0	0
Erich4	5	2	2	0	0	0
Dmac2	1752	1325	1238	1821	1119	1782
B3gnt8	931	859	753	429	241	368
Bckdha	3357	3476	2732	2594	1887	3010
Exosc5	1251	1137	925	839	688	855
Tmem91	16	20	7	15	3	21
B9d2	571	544	582	1209	1026	1442
Tgfb1	1533	1094	1025	596	277	457
Ccdc97	3505	2843	2275	2526	1879	2753
NA	1596	1186	1126	1688	1046	1833
Hnrnpul1	11262	9898	8177	12433	8300	12391
Axl	9640	6428	5558	4253	1567	2331
Cyp2s1	3153	3449	3216	36572	28487	45127
Cyp2b10	423	642	529	7409	5604	8104
Cyp2b13	2	0	1	0	0	0
Cyp2b9	0	0	1	0	2	4
Vmn1r184	0	0	0	0	0	0
Cyp2a4	0	0	0	2	0	0
Nlrp9c	0	0	0	0	0	1
Nlrp4a	0	0	0	0	0	0
Nlrp9a	0	0	0	0	0	0
Vmn1r185	0	0	0	0	0	0
Cyp2b23	0	0	0	0	0	0
Cyp2b19	31	6	13	91	43	44
Cyp2g1	10	3	4	86	55	56
Cyp2a5	242	197	232	2849	2043	2087
Cyp2a22	0	2	0	0	0	0
Cyp2a12	0	0	0	0	0	0
Cyp2f2	17037	8473	15392	15342	9482	18195
Cyp2t4	110	88	85	118	79	104
Egln2	6082	5930	4817	6086	4152	6319
Rab4b	2183	2319	1865	1374	1072	1543
Mir3101	44	37	31	29	16	16
Mia	47	55	38	27	21	31
Snrpa	4207	3704	3086	2956	2676	3718
Actmap	353	401	256	339	280	321
Mir1191	44	31	14	25	10	29
Itpkc	752	730	570	660	541	677
NA	0	0	0	2	1	0
Coq8b	2094	2126	1852	7225	6341	7868
Gm15567	92	83	63	375	267	210
Numbl	2878	2232	1771	1798	1057	1251
Ltbp4	51057	36437	31207	20050	10518	15706
Shkbp1	1583	1431	1226	599	458	596
Sptbn4	104	65	69	236	125	169
Blvrb	1291	1092	1056	588	388	764
Sertad3	837	829	641	519	427	540
Sertad1	1136	1166	1053	983	744	1188
Prx	790	594	636	268	154	266
Hipk4	122	83	60	58	20	62
Pld3	6405	4862	4638	6565	4757	7802
2310022A10Rik	1133	1003	822	983	789	1097
Akt2	8502	7138	6533	10691	8501	13091
Ttc9b	0	2	0	6	13	9
Map3k10	2070	1703	1418	1584	961	1327
Zfp607b	239	177	157	358	203	310
Zfp60	2022	1686	1540	2041	1470	2211
Gm10046	26	41	36	50	30	51
NA	3	0	6	14	7	1
Zfp626	554	410	312	445	294	415
Zfp59	502	469	412	588	410	639
Zfp607a	289	277	215	277	221	249
Zfp974	687	699	524	1094	797	986
Josd1-ps	151	81	98	110	77	129
Zfp780b	1045	944	691	974	597	903
Zfp850	169	124	113	220	122	201
Psmc4	4488	4466	3920	3712	3443	4834
Fcgbp	5602	4457	3782	5522	4601	5982
Fcgbpl1	169	169	126	398	345	497
Fbl	2705	2364	1806	2011	1696	2089
Dyrk1b	1932	1853	1344	3804	2740	3758
Eid2	935	914	710	861	583	770
Eid2b	876	705	657	743	523	772
Selenov	17	19	22	15	0	4
Dll3	0	1	0	2	2	1
Timm50	1488	1271	1157	1362	1084	1433
Supt5	9875	8883	7217	10322	7561	11032
Rps16	19076	18413	16959	13395	10504	14324
AF357399	12	8	8	10	6	10
Plekhg2	3521	2704	2299	1830	833	1298
Zfp36	2555	3505	2372	1367	1072	1622
Med29	873	793	804	658	514	763
Paf1	4346	3737	3375	5421	4432	5964
Samd4b	6716	5523	4506	7204	5508	7537
Gmfg	269	249	231	142	133	167
Lrfn1	547	407	475	340	323	425
1700028B04Rik	0	0	0	0	0	0
Ifnl2	0	0	0	0	0	0
Ifnl3	0	0	0	0	0	0
Sycn	0	0	0	0	0	0
Nccrp1	7	20	9	9	2	4
Pak4	5504	5432	4655	5997	4995	7002
Acp7	178	244	179	109	70	107
Fbxo27	156	82	91	72	53	56
Fbxo17	241	164	139	337	273	379
Mrps12	1638	1393	1321	1375	969	1413
Sars2	599	506	390	411	353	497
NA	0	1	0	0	0	0
Nfkbib	1066	1128	826	1050	833	1078
Sirt2	4161	3328	2912	3959	2884	4389
Gm19897	24	12	13	25	7	18
Rinl	366	274	214	108	54	97
Hnrnpl	16538	14351	11535	15825	11156	17414
Ech1	7812	7602	6324	8434	6863	9772
Lgals4	901	653	545	1665	791	1102
Gm10648	8	6	5	13	6	14
Lgals7	253	160	305	133	110	192
Capn12	71	62	58	160	110	128
Actn4	33795	25062	23279	24761	17357	26529
Eif3k	6570	5759	5201	5127	3729	6206
Map4k1	254	151	160	112	55	104
Ryr1	42	16	50	39	21	40
Mir1963	0	0	0	0	0	0
Rasgrp4	381	207	165	242	103	165
Fam98c	632	501	409	1013	722	1160
Spred3	557	449	401	519	178	303
Ggn	239	157	118	230	68	127
Psmd8	5583	4709	4290	3578	2732	4298
Catsperg1	372	256	214	421	185	286
Kcnk6	524	392	318	398	147	277
Yif1b	2167	2192	1879	3441	2797	3595
2200002D01Rik	350	213	195	117	77	100
Spint2	36374	32351	31292	48467	36825	57469
Ppp1r14a	1850	1381	1254	409	166	202
Dpf1	180	125	102	144	113	170
Sipa1l3	10488	11000	8031	15397	12635	17220
4932431P20Rik	0	7	2	34	12	17
4930432E11Rik	9	0	9	5	5	4
Catsperg2	3	4	5	1	0	5
Zfp84	1989	1770	1475	1729	1337	1832
Mir1964	1	2	3	1	2	1
Zfp30	402	397	330	446	280	472
Gm6579	6	4	0	0	2	1
Zfp790	1480	1246	1088	1194	732	1030
Zfp940	120	123	117	96	47	55
Zfp420	606	530	374	612	426	507
Zfp27	688	622	526	528	352	540
Zfp383	962	698	662	738	494	776
Zfp74	1031	777	690	1107	856	1149
C230062I16Rik	195	193	103	582	441	558
Zfp568	1433	1113	940	1110	879	1014
Zfp14	594	435	452	718	494	672
Zfp82	218	269	163	353	292	336
Zfp566	123	219	153	95	65	98
Zfp260	4119	3337	2931	3126	1922	3006
Zfp382	148	146	94	156	50	61
Zfp146	3544	3032	2440	2137	1527	2373
Gm5113	282	310	226	411	256	425
Cox7a1	62	58	33	44	27	29
Capns1	17011	14687	13234	8321	5829	9592
Tbcb	3199	3446	2958	2008	1763	2473
Polr2i	1055	968	824	703	579	849
Ovol3	0	1	0	0	1	0
Wdr62	407	400	315	481	274	408
Clip3	3752	2930	1975	1829	371	719
Alkbh6	1877	1495	1363	1958	1429	2007
Syne4	443	514	221	698	457	800
Sdhaf1	853	792	733	559	495	661
Lrfn3	1635	1400	1118	984	804	1052
Tyrobp	991	651	659	241	185	249
Hcst	15	24	13	21	14	26
Nfkbid	128	97	58	90	55	79
Aplp1	508	410	372	125	44	100
Kirrel2	0	0	2	0	0	0
Nphs1	1	0	0	0	0	1
Nphs1os	0	0	0	0	0	0
Prodh2	0	1	0	0	0	0
Arhgap33os	0	0	0	0	0	0
Arhgap33	1364	1182	1058	1280	705	1130
Proser3	920	796	617	2331	1724	2126
Hspb6	973	583	636	349	192	317
Lin37	858	712	680	754	488	842
Psenen	2543	2466	2111	2511	2021	2872
U2af1l4	1228	1160	989	1057	950	1375
Igflr1	401	332	252	625	361	542
Kmt2b	7512	6637	5161	7216	4615	6424
Zbtb32	46	38	19	103	73	131
Upk1a	13405	6552	12302	340	179	472
Cox6b1	5357	4728	4417	3614	2797	4198
Etv2	0	1	0	0	0	0
Rbm42	4895	4203	3574	4050	3561	4596
Haus5	722	616	433	762	511	755
Pmis2	6	8	2	13	17	13
2200002J24Rik	4	2	0	0	0	2
Gm4883	0	1	0	0	0	1
Atp4a	4	3	7	17	11	23
Tmem147	2420	2257	2000	1654	1539	2123
Tmem147os	436	359	300	595	322	572
Gapdhs	62	64	36	120	40	81
Sbsn	551	417	424	733	443	540
Dmkn	1946	1777	2049	9553	8321	13389
Krtdap	0	0	0	0	0	0
Ffar2	13	24	5	14	6	9
Ffar3	0	0	0	0	0	0
Ffar1	0	0	0	0	0	0
Cd22	130	57	72	39	6	14
Mag	27	22	18	20	13	13
Hamp2	0	0	0	0	0	0
Hamp	0	2	2	0	0	0
NA	0	0	0	0	0	0
Usf2	2387	2360	1960	2038	1599	1971
Gm4673	236	250	181	357	208	242
Lsr	2343	2463	2005	2479	1894	2963
Fam187b	341	396	325	596	503	743
Fxyd5	1390	937	775	340	172	222
Fxyd7	37	23	31	20	2	10
Fxyd1	2211	1669	1364	620	192	270
Lgi4	257	204	155	73	54	92
Fxyd3	2306	2100	2154	683	306	516
Hpn	1258	1255	1107	1275	810	1458
Scn1b	691	441	452	179	65	176
Gramd1a	3469	2813	2404	3222	1900	2691
Gm10640	14	2	15	15	14	11
Scgb1b2	0	0	0	0	0	0
Scgb2b2	0	0	0	0	0	0
Scgb2b3	0	0	0	0	0	0
Scgb1b3	0	0	0	0	0	0
Scgb2b6	0	0	0	0	0	0
Scgb2b7	0	0	0	0	1	0
Scgb1b7	0	0	0	0	0	0
NA	0	0	0	0	0	0
NA	0	0	0	0	0	0
Scgb2b10	0	0	0	0	0	0
NA	0	0	0	0	0	0
Scgb2b11	0	0	0	0	0	0
Scgb2b12	0	0	0	0	0	0
Scgb1b12	0	0	0	0	0	0
Scgb1b29	0	0	0	0	0	0
Gm21135	0	0	0	0	0	0
Gm5058	0	0	0	0	0	0
Scgb2b15	0	0	0	0	0	0
NA	0	0	0	0	0	0
Gm9156	0	0	0	0	0	0
Scgb2b17	0	0	0	0	0	0
NA	0	0	0	0	0	0
NA	0	0	0	0	0	0
Scgb2b18	0	0	0	0	0	0
Scgb2b19	0	0	0	0	0	0
Scgb1b19	0	0	0	0	0	0
Scgb2b20	0	0	0	0	0	0
Scgb1b20	0	0	0	0	0	0
Scgb2b21	0	0	0	0	0	0
Scgb2b23-ps	0	0	0	0	0	0
Scgb2b24	0	0	0	0	0	0
Scgb1b24	0	0	0	0	0	0
Scgb2b26	0	0	0	0	0	0
Scgb2b27	0	0	0	0	0	0
Scgb1b27	0	0	0	0	0	0
Scgb1b30	0	1	0	0	0	2
Wtip	1758	1522	1133	1052	642	808
Uba2	5145	4332	4049	3665	2836	4313
Pdcd2l	877	681	615	637	585	729
Gpi1	20498	15869	15184	15695	10604	18201
Gm12758	63	54	51	128	71	151
Garre1	1379	1154	963	981	527	825
NA	2	0	0	1	0	0
Lsm14a	7720	7073	5590	6983	5162	7396
Kctd15	2634	1749	1548	905	494	605
Chst8	86	82	40	25	14	21
Pepd	1903	1497	1330	1846	1584	2214
Cebpg	3215	3316	2852	3703	3029	3929
Cebpa	2275	2571	1919	2037	1663	1776
Slc7a10	9	82	16	2	2	18
Lrp3	1388	781	814	512	128	258
Wdr88	11	3	2	45	25	27
Gpatch1	1111	1000	834	1420	1172	1715
Rhpn2	5774	6099	5015	4850	4097	5766
Faap24	504	513	338	391	267	385
Cep89	2210	1739	1504	4343	3194	4455
Slc7a9	45	19	22	16	18	35
Tdrd12	29	21	25	6	7	2
Nudt19	2055	2834	1872	867	534	980
Rgs9bp	37	26	11	32	22	39
Ankrd27	2708	2316	1940	2743	1667	2748
Pdcd5	1275	1127	1139	849	617	912
Dpy19l3	2095	1725	1869	3310	2942	4506
Zfp507	2209	1829	1528	2065	1440	1983
NA	2	1	1	3	3	0
E130304I02Rik	1	2	1	2	1	0
Rpl17-ps9	166	134	107	102	113	79
Tshz3	2369	1640	1501	961	457	616
Zfp536	24	4	4	21	18	17
4930505M18Rik	0	0	0	0	0	0
Uri1	3980	3525	3127	3443	2831	3680
Ccne1	93	27	36	13	10	23
1600014C10Rik	1248	1025	1015	941	553	809
Plekhf1	525	339	385	489	257	477
Pop4	967	889	826	999	643	1121
Gm6818	0	2	0	4	0	3
NA	4	0	0	1	0	2
Gm5591	0	0	0	0	0	0
Gm4454	0	0	0	0	0	0
Gm20749	0	0	0	0	0	0
Gm6605	0	0	0	0	0	0
Gm21276	0	0	0	0	0	0
Gm21129	0	0	0	0	0	0
Gm21136	0	0	0	0	0	0
Gm21142	0	0	0	0	0	0
Gm21152	0	0	0	0	0	0
Gm6833	0	0	0	0	0	0
Gm1988	0	0	0	0	0	0
Gm6124	0	0	0	0	0	0
Gm16387	0	0	0	0	0	0
Gm9271	0	0	0	0	0	0
Gm5114	0	0	0	0	0	0
Gm5590	0	1	0	0	1	0
Zfp939	211	144	159	205	120	179
Zfp619	417	424	316	320	279	328
NA	16	12	11	10	16	10
4933402C06Rik	0	0	0	0	0	0
A230077H06Rik	28	16	11	21	6	5
Vstm2b	471	397	321	336	69	116
4930433I11Rik	0	0	0	0	0	0
Gm4884	0	0	0	0	0	0
Gm6820	0	0	0	0	0	0
Gm2128	0	0	0	0	1	0
Gm6866	0	0	0	0	0	0
Gm5592	0	0	0	0	0	0
AI987944	724	643	499	765	558	769
Vmn2r57	48	14	33	39	31	40
AW146154	432	379	278	416	340	439
NA	1	0	0	2	5	2
2610021A01Rik	916	731	757	1452	1000	1544
Zfp788	1127	853	704	1356	773	1101
Vmn2r-ps54	2	0	0	2	2	2
Vmn2r58	0	0	0	0	0	0
Vmn2r59	0	0	0	0	0	0
Ccnb1-ps	1	5	4	8	3	4
Vmn2r60	0	0	0	0	0	0
Vmn2r61	0	0	0	0	0	0
Vmn2r-ps60	0	0	0	0	0	0
4933421I07Rik	0	0	0	0	0	0
Zfp141	855	698	644	808	566	877
Zfp977	51	75	40	51	31	42
Zfp976	563	532	337	802	570	719
Zfp975	434	346	296	387	313	383
Vmn2r62	0	0	0	0	0	0
Gm2381	1	1	0	0	0	0
Vmn2r63	0	0	0	0	0	0
Gm17768	0	0	0	0	0	0
Vmn2r-ps158	0	0	0	0	0	0
Gm2329	3	5	2	5	5	5
Zfp936	0	2	1	0	0	1
EU599041	0	1	0	0	0	0
Zfp715	1744	1433	1282	1586	1133	1589
Siglecf	14	13	7	9	2	4
Siglecg	60	23	21	18	4	3
Lim2	0	0	0	2	0	0
Nkg7	68	29	26	12	4	4
Cldnd2	15	6	6	10	6	5
Etfb	4301	4430	3800	2756	2390	3460
Vsig10l	986	933	813	317	160	262
Iglon5	512	420	274	147	55	106
4931406B18Rik	0	0	0	0	0	0
Cd33	206	130	153	117	36	73
Zfp658	367	371	305	315	212	214
Zfp719	1635	1336	1184	1749	1396	2017
Zfp819	16	27	11	152	114	168
Ceacam18	3	0	1	6	14	8
Siglece	294	225	204	233	108	185
Ctu1	2113	2297	1707	1892	1380	2100
Klk14	111	35	53	1	1	12
Klk13	4	2	4	1	0	3
2310002F09Rik	91	62	59	112	79	125
Klk12	48	35	14	108	57	58
Klk11	2506	2011	1927	2643	1919	2695
Klk10	562	208	211	62	52	55
Klk9	44	24	19	7	9	4
Klk8	106	69	105	18	13	23
Klk7	0	0	2	0	0	0
Klk6	0	0	0	0	0	0
Klk5	0	0	0	0	0	0
Klk4	0	0	0	0	0	0
Klk15	0	0	2	0	0	0
Klk1b7-ps	1	0	5	0	0	0
Klk1b8	13	14	19	2	3	4
Klk1b1	48	4	134	8	2	24
Klk1b9	2	0	2	2	0	0
Klk1b11	66	25	23	8	8	14
Klk1b26	4	0	0	0	0	0
Klk1b27	11	11	9	2	4	0
Klk1b21	946	530	966	70	15	56
Klk1b22	0	9	2	1	0	0
Klk1b16	0	1	0	0	0	0
Klk1b24	135	176	221	2	0	4
Klk1b3	0	6	5	0	0	0
Klk1b4	4	4	0	0	0	0
Klk1b5	73	106	92	0	1	3
Klk1	483	373	776	44	41	111
1700028J19Rik	33	34	40	20	11	23
2410002F23Rik	4925	5122	4225	1857	1318	1859
Snord88c	10	15	16	6	5	3
Snord88a	7	9	5	5	3	0
Acp4	21	17	8	25	10	6
Clec11a	3495	2727	2574	415	319	685
Shank1	2614	2432	1484	544	242	279
1700008O03Rik	32	53	38	50	35	57
Syt3	210	159	184	50	38	62
Lrrc4b	797	459	447	171	65	109
Aspdh	9	14	4	28	13	20
Josd2	1553	1195	1130	1411	1041	1485
Emc10	9337	7916	6912	5199	3377	5427
Garin5a	239	219	240	335	274	346
Mybpc2	1134	1010	799	1034	621	1286
Spib	94	43	49	30	12	45
Pold1	2255	1814	1566	1544	1094	1463
Nr1h2	7248	6308	5115	5922	3926	5799
Napsa	3907	2803	3945	225	81	310
Kcnc3	1356	929	867	517	331	373
Myh14	6042	6400	4857	16293	14209	19494
2310016G11Rik	4	0	2	9	10	3
Izumo2	0	0	0	0	0	0
Zfp473	60	56	40	48	26	38
Vrk3	2097	2065	1783	3017	2181	3608
Atf5	4962	4573	4064	2659	1274	2301
Il4i1b	9	6	6	10	2	9
Nup62	2160	1824	1505	1537	1177	1770
Il4i1	13	4	5	9	4	5
Tbc1d17	3289	2980	2358	3477	2157	3421
Akt1s1	4555	4241	3688	3384	2304	3664
Mir707	38	26	21	22	14	13
Pnkp	1716	1554	1249	1533	1147	1804
Ptov1	10187	9656	8202	9493	6399	10230
Med25	6159	5399	4546	7475	6158	8192
Fuz	2707	2501	2167	4058	2836	3799
Ap2a1	5769	4780	4154	4878	3645	5029
Tsks	12	16	4	24	11	2
Cpt1c	1363	1040	973	1193	686	1050
Prmt1	5156	4523	3793	3070	2640	3726
Gm15545	230	178	147	363	249	303
Bcl2l12	775	577	530	993	792	1016
Irf3	3910	3352	2931	3669	2442	3476
Scaf1	9105	7919	6680	8315	6184	8433
Rras	4500	3455	2602	1500	619	1192
Prr12	7865	7242	5231	7524	4829	6709
Prrg2	1525	1416	1320	1454	1038	1624
Nosip	2907	2584	2096	2259	1703	2513
Rcn3	8188	6797	5935	1690	769	1304
Fcgrt	6056	4302	3733	3187	1395	2532
Mir150	0	0	0	0	0	0
Rps11	24582	21819	21527	14713	10986	18153
Snord35b	15	17	8	12	4	6
NA	0	0	0	0	0	0
Rpl13a	16768	16704	15897	10166	7810	12056
Snord35a	8	15	10	6	4	10
Snord34	8	18	6	9	3	3
Snord33	1	5	1	1	0	1
Mir5121	0	0	0	0	0	0
Snord32a	20	13	9	5	6	10
Flt3l	721	466	370	1578	742	1147
Aldh16a1	1795	1704	1369	2702	2036	3007
Pih1d1	1540	1277	1191	2153	1558	2316
Slc17a7	68	30	68	180	101	118
NA	2	16	4	48	38	21
Pth2	0	2	0	12	8	4
Kash5	118	110	135	997	684	983
Dkkl1	270	253	288	632	560	590
Tead2	2990	2040	1813	1190	725	1063
Cd37	231	123	116	61	62	60
Slc6a16	0	2	0	6	0	4
Slc6a21	1	0	0	5	1	3
Trpm4	4727	4746	3669	13672	8933	13151
Hrc	179	118	66	258	211	253
Ppfia3	746	755	689	3111	2354	3411
Mtag2	5	0	2	18	2	4
Lin7b	207	174	162	41	40	42
Snrnp70	9442	8573	6808	9897	7031	7884
Kcna7	12	1	9	19	16	10
Ntf5	218	207	215	492	359	524
NA	549	537	433	3777	2849	4024
Lhb	234	267	222	1966	1486	1947
Ruvbl2	3136	2781	2457	8691	7934	10718
Gys1	3983	3283	2904	4401	3130	5050
NA	16	39	14	29	10	16
Ftl1	25765	23189	21862	28398	21064	27953
Bax	2094	1992	1765	1311	1167	1270
Dhdh	1179	924	838	713	492	834
Nucb1	23148	19962	19848	18706	12261	19704
Tulp2	130	156	150	324	214	338
Ppp1r15a	2095	2186	1762	3356	2940	3735
Plekha4	791	558	601	1253	600	972
Hsd17b14	47	89	71	246	171	246
0610005C13Rik	38	41	18	46	15	20
Bcat2	4609	4327	3913	3159	2267	3107
Fgf21	2	0	0	0	0	2
Fut1	19	4	12	18	8	6
Izumo1	12	12	8	10	0	20
Rasip1	1262	1036	904	603	350	404
A030001D20Rik	151	143	99	98	59	98
Mamstr	564	479	378	378	199	305
Fut2	6359	6285	5733	1690	717	1487
Sec1	26	15	20	14	2	4
Ntn5	5	19	7	2	0	1
Car11	553	411	359	414	200	294
Dbp	2626	1653	1863	5903	3242	4812
Sphk2	3361	3468	2672	3565	2521	3833
Rpl18	18600	17741	15553	13152	10313	14217
Fam83e	272	220	225	1129	675	1138
Spaca4	18	9	13	39	27	27
Sult2b1	170	256	123	57	56	63
Gm5897	2	0	2	0	0	0
Lmtk3	322	313	186	131	32	53
Cyth2	3546	3282	2913	2708	2143	2785
Kcnj14	17	5	16	4	5	6
Grwd1	1209	847	738	525	366	590
Gm19401	5	10	10	30	30	57
Grin2d	300	236	261	155	63	80
Kdelr1	11658	10977	9896	9742	6637	11361
Syngr4	11	9	8	8	6	10
Tmem143	1385	1166	1083	1331	970	1499
Emp3	1843	1369	1280	450	162	296
Odad1	1760	1608	1196	8141	5665	7348
Abcc6	66	29	35	30	7	24
Nomo1	6401	7025	4852	3986	3221	4255
Kcnj11	42	55	38	34	18	23
Abcc8	55	33	54	28	14	18
Ush1c	6	6	5	4	7	8
Otog	0	0	0	0	0	0
Myod1	2	0	0	0	0	0
Kcnc1	38	20	8	26	0	0
Sergef	313	276	212	184	154	275
Tph1	5	6	3	3	2	2
Saal1	1021	772	738	931	699	1085
Saa3	1251	290	142	6	21	1
Saa4	0	0	0	0	0	0
Saa1	6	4	0	2	0	0
Saa2	0	0	0	0	0	0
Hps5	2160	1833	1497	2298	1637	2188
Gtf2h1	2401	1894	1568	1960	1250	1947
Gm5331	11	14	6	4	3	8
Ldha	20915	15845	16102	8958	6412	10443
Ldhc	23	16	22	29	19	42
Tsg101	3933	4118	3435	3875	3530	5145
Uevld	1655	1401	1085	1722	1113	1757
C86187	2	0	0	3	2	1
Misfa	0	2	0	0	0	0
Spty2d1	4823	4999	3750	5199	3905	5734
Tmem86a	2430	2449	1837	3972	3401	4425
Ptpn5	170	199	155	183	105	134
Mrgpra6	1	3	1	21	10	5
Mrgpra9	0	2	2	16	17	5
Mrgpra1	6	10	5	26	38	17
Mrgpra2a	4	0	1	2	0	0
Mrgpra2b	0	2	1	1	3	0
Mrgpra3	6	14	9	4	8	12
Mrgpra4	2	0	2	0	0	0
Mrgprx1	0	0	0	0	0	0
Mrgprb5	0	0	0	0	0	0
Mrgprb4	0	0	0	0	0	0
Mrgprb13	0	0	0	0	0	0
Mrgprb8	0	0	0	0	0	0
Mrgprb1	30	6	2	0	0	2
Mrgprx2	2	1	2	0	0	2
Mrgprb2	4	6	0	0	0	4
Mrgprb3	0	0	0	0	0	0
Zdhhc13	1427	1207	1229	1443	979	1543
Csrp3	0	0	0	0	0	0
E2f8	159	93	59	86	55	98
NA	26	10	21	6	1	9
Nav2	12219	12215	8018	10680	6183	10704
